evidence_id	trait_id_or_name	gene_id	gene_symbol	evidence_source	source_database	source_record_id	evidence_type	support_level	species	chrom	start	end	reference_build	coordinate_mapping_status	allowed_usage	evidence_split_candidate	notes
KGE_00000447	TO:0002675 - gibberellic acid content;TO:0006001 - salt tolerance;TO:0000652 - leaf necrosis;TO:0002657 - oxidative stress;TO:0000207 - plant height;TO:0000175 - bacterial blight disease resistance	Os01g0612700	LOL2, OsLOL2, OsLOL5, LOL5, OsLSD5	RAP-DB JSON	RAP-DB_curated_genes	Os01g0612700	known_trait_gene	high_confidence	Oryza sativa	1	24296432	24299415	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000448	TO:0002655 - starch grain size;TO:0000106 - male sterility type;TO:0000249 - leaf senescence;TO:0002637 - leaf size;TO:0000696 - starch content;TO:0000266 - chalky endosperm;TO:0000397 - grain size;TO:0000653 - seed development trait;TO:0002660 - cytokinin content;TO:0002675 - gibberellic acid content;TO:0002661 - seed maturation	Os01g0614900	ATG7, OsATG7, Atg7	RAP-DB JSON	RAP-DB_curated_genes	Os01g0614900	known_trait_gene	high_confidence	Oryza sativa	1	24380637	24386666	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000449	TO:0006001 - salt tolerance;TO:0000153 - relative yield;TO:0000615 - abscisic acid sensitivity;TO:0000276 - drought tolerance	Os01g0615050	OCPI1, CPI1, OsCPI1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0615050	known_trait_gene	high_confidence	Oryza sativa	1	24390875	24391711	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000450	TO:0000303 - cold tolerance;TO:0006001 - salt tolerance;TO:0000477 - panicle blast disease resistance;TO:0000095 - osmotic response sensitivity	Os01g0615100	OCPI2, CPI2, OsSRO1a, SRO1a, OsCPI2, OCPI1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0615100	known_trait_gene	high_confidence	Oryza sativa	1	24392841	24393423	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000451	TO:0000315 - bacterial disease resistance;TO:0000075 - light sensitivity;TO:0006001 - salt tolerance;TO:0000615 - abscisic acid sensitivity;TO:0002667 - abscisic acid content;TO:0000276 - drought tolerance;TO:0000259 - heat tolerance;TO:0000163 - auxin sensitivity;TO:0000172 - jasmonic acid sensitivity;TO:0000166 - gibberellic acid sensitivity;TO:0000175 - bacterial blight disease resistance;TO:0000496 - carotenoid content;TO:0000295 - chlorophyll-b content;TO:0000293 - chlorophyll-a content;TO:0000325 - soluble protein content;TO:0000605 - hydrogen peroxide content;TO:0000592 - 1000-dehulled grain weight;TO:0000399 - grain thickness;TO:0000734 - grain length;TO:0000455 - seed set percent;TO:0000447 - filled grain number;TO:0000207 - plant height;TO:0000249 - leaf senescence;TO:0000316 - photosynthetic ability;TO:0000063 - mimic response	Os01g0616100	SCYL2, OsSCYL2	RAP-DB JSON	RAP-DB_curated_genes	Os01g0616100	known_trait_gene	high_confidence	Oryza sativa	1	24428205	24436102	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000452	unspecified_trait	Os01g0616400	C3H8, OsC3H8	RAP-DB JSON	RAP-DB_curated_genes	Os01g0616400	known_trait_gene	high_confidence	Oryza sativa	1	24471931	24478431	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000453	unspecified_trait	Os01g0616400	C3H8, OsC3H8	RAP-DB JSON	RAP-DB_curated_genes	Os01g0616400	known_trait_gene	high_confidence	Oryza sativa	1	24471977	24478429	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000454	TO:0000397 - grain size;TO:0000620 - embryo development trait;TO:0002692 - root meristem development;TO:0000653 - seed development trait;TO:0000656 - root development trait;TO:0000227 - root length;TO:0000592 - 1000-dehulled grain weight;TO:0000399 - grain thickness;TO:0000734 - grain length;TO:0000181 - seed weight;TO:0000396 - grain yield	Os01g0616900	ENL2, OsCTPS1, CTPS1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0616900	known_trait_gene	high_confidence	Oryza sativa	1	24498791	24504856	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000455	TO:0006001 - salt tolerance;TO:0000276 - drought tolerance;TO:0000357 - growth and development trait;TO:0000074 - blast disease	Os01g0617500	NAA10, OsNAA15, NAA15, OsNAA15.1, OsNAA10	RAP-DB JSON	RAP-DB_curated_genes	Os01g0617500	known_trait_gene	high_confidence	Oryza sativa	1	24534950	24546684	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000456	TO:0006001 - salt tolerance;TO:0000276 - drought tolerance;TO:0000357 - growth and development trait;TO:0000074 - blast disease	Os01g0617500	NAA10, OsNAA15, OsNAA15.2, NAA15, OsNAA10	RAP-DB JSON	RAP-DB_curated_genes	Os01g0617500	known_trait_gene	high_confidence	Oryza sativa	1	24537291	24546684	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000457	unspecified_trait	Os01g0619100	TCL1, OsTCL1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0619100	known_trait_gene	high_confidence	Oryza sativa	1	24643224	24644218	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000458	TO:0002657 - oxidative stress;TO:0000340 - total soluble sugar content;TO:0000516 - relative root length;TO:0000276 - drought tolerance;TO:0000095 - osmotic response sensitivity;TO:0006001 - salt tolerance;TO:0000303 - cold tolerance;TO:0000615 - abscisic acid sensitivity;TO:0002667 - abscisic acid content;TO:0000290 - flavonoid content;TO:0001034 - relative plant height;TO:0000605 - hydrogen peroxide content	Os01g0620100	SEH1, OsSEH1, OsWD40-19, WD40-19	RAP-DB JSON	RAP-DB_curated_genes	Os01g0620100	known_trait_gene	high_confidence	Oryza sativa	1	24703771	24708911	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000459	TO:0000180 - spikelet fertility;TO:0002649 - pesticide sensitivity;TO:0000437 - male sterility;TO:0000207 - plant height;TO:0000436 - spikelet sterility;TO:0000168 - abiotic stress trait;TO:0000303 - cold tolerance	Os01g0622000	CUGT1, OsCUGT1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0622000	known_trait_gene	high_confidence	Oryza sativa	1	24813577	24820593	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000460	TO:0000276 - drought tolerance;TO:0000303 - cold tolerance;TO:0000163 - auxin sensitivity	Os01g0622600	CDPK1, OsCDPK1, OsCPK1, CPK1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0622600	known_trait_gene	high_confidence	Oryza sativa	1	24839124	24843459	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000461	TO:0000566 - stomatal frequency;TO:0000276 - drought tolerance;TO:0006001 - salt tolerance;TO:0000460 - light intensity sensitivity;TO:0002657 - oxidative stress	Os01g0623000	TMM, OsTMM	RAP-DB JSON	RAP-DB_curated_genes	Os01g0623000	known_trait_gene	high_confidence	Oryza sativa	1	24855757	24857635	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000462	unspecified_trait	Os01g0624000	CDASE, OsCDase	RAP-DB JSON	RAP-DB_curated_genes	Os01g0624000	known_trait_gene	high_confidence	Oryza sativa	1	24913624	24924014	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000463	TO:0000112 - disease resistance;TO:0000074 - blast disease;TO:0000175 - bacterial blight disease resistance;TO:0006001 - salt tolerance	Os01g0624500	SGT1, OsSGT1, OsSgt1, Os SGT1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0624500	known_trait_gene	high_confidence	Oryza sativa	1	24937665	24942799	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=3; external knowledge is not a training label
KGE_00000464	TO:0000175 - bacterial blight disease resistance;TO:0000401 - plant growth hormone sensitivity;TO:0000112 - disease resistance;TO:0000172 - jasmonic acid sensitivity	Os01g0624700	WRKY12, OsWRKY03, OsWRKY12	RAP-DB JSON	RAP-DB_curated_genes	Os01g0624700	known_trait_gene	high_confidence	Oryza sativa	1	24945282	24947217	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000465	TO:0000492 - leaf shape;TO:0002637 - leaf size;TO:0000484 - seed shape;TO:0000207 - plant height;TO:0000731 - lignin content;TO:0002675 - gibberellic acid content;TO:0002677 - brassinosteroid sensitivity	Os01g0625900	OFP2, OsOFP2, OsOFP03	RAP-DB JSON	RAP-DB_curated_genes	Os01g0625900	known_trait_gene	high_confidence	Oryza sativa	1	24981269	24982666	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000466	TO:0006001 - salt tolerance;TO:0000401 - plant growth hormone sensitivity;TO:0000615 - abscisic acid sensitivity;TO:0000166 - gibberellic acid sensitivity;TO:0000188 - drought sensitivity;TO:0000259 - heat tolerance;TO:0002616 - flowering time;TO:0000207 - plant height;TO:0000175 - bacterial blight disease resistance;TO:0000303 - cold tolerance	Os01g0626400	WRKY11, OsWRKY11, Dlf1, OsWRKY11.1, OsWRKY11.2	RAP-DB JSON	RAP-DB_curated_genes	Os01g0626400	known_trait_gene	high_confidence	Oryza sativa	1	25009514	25012233	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000467	TO:0006001 - salt tolerance;TO:0000401 - plant growth hormone sensitivity;TO:0000615 - abscisic acid sensitivity;TO:0000166 - gibberellic acid sensitivity;TO:0000188 - drought sensitivity;TO:0000259 - heat tolerance;TO:0002616 - flowering time;TO:0000207 - plant height;TO:0000175 - bacterial blight disease resistance;TO:0000303 - cold tolerance	Os01g0626400	WRKY11, OsWRKY11, OsWRKY11.2, Dlf1, OsWRKY11.1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0626400	known_trait_gene	high_confidence	Oryza sativa	1	25009546	25011602	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000468	TO:0000731 - lignin content;TO:0000207 - plant height;TO:0000276 - drought tolerance	Os01g0629900	MPK20-1, OsMAPK10, MAPK10, OsMPK20-1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0629900	known_trait_gene	high_confidence	Oryza sativa	1	25152108	25158338	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000469	TO:0000396 - grain yield;TO:0000653 - seed development trait;TO:0002661 - seed maturation;TO:0000480 - nutrient sensitivity;TO:0000104 - floury endosperm;TO:0000382 - 1000-seed weight;TO:0000394 - drought related trait;TO:0000590 - grain weight;TO:0000100 - shrunken endosperm;TO:0006001 - salt tolerance;TO:0000696 - starch content;TO:0000162 - seed quality	Os01g0633100	AGPL2, OsAGPL2, osagpl2, APL2, OsAPL2, AGPiso, sh2, Sh2, GIF2, GAS1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0633100	known_trait_gene	high_confidence	Oryza sativa	1	25353805	25361883	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000470	TO:0000276 - drought tolerance;TO:0006001 - salt tolerance	Os01g0633400	CBSX10, OsCBSCBS4, CBSCBS4, OsCBSX10	RAP-DB JSON	RAP-DB_curated_genes	Os01g0633400	known_trait_gene	high_confidence	Oryza sativa	1	25368481	25371006	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000471	TO:0000486 - seed color;TO:0000074 - blast disease;TO:0000706 - hull color;TO:0000190 - seed coat color;TO:0000487 - endosperm color;TO:0000185 - stigma color;TO:0000259 - heat tolerance;TO:0000653 - seed development trait;TO:0000326 - leaf color;TO:0000707 - pericarp color;TO:0000071 - anthocyanin content;TO:0000207 - plant height;TO:0000140 - apiculus color;TO:0000205 - white-backed planthopper resistance;TO:0000075 - light sensitivity	Os01g0633500	RD, Rd, DFR, OsDFR, OS-DFR, OsDFR1, DFR1, DFR-1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0633500	known_trait_gene	high_confidence	Oryza sativa	1	25382714	25384678	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000472	unspecified_trait	Os01g0636600	PDF1B2, OsPDF1B2, OsPDF1B2.p	RAP-DB JSON	RAP-DB_curated_genes	Os01g0636600	known_trait_gene	high_confidence	Oryza sativa	1	25519992	25523268	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000473	TO:0000358 - female sterility;TO:0000053 - pollen sterility;TO:0000074 - blast disease;TO:0000276 - drought tolerance;TO:0000437 - male sterility;TO:0000042 - f1-hybrid incompatibility	Os01g0636700	S13, OsCHR745, CHR745, CSB, OlCHR, RRM1-10, OsRRM1-10	RAP-DB JSON	RAP-DB_curated_genes	Os01g0636700	known_trait_gene	high_confidence	Oryza sativa	1	25524187	25532029	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000474	TO:0000207 - plant height;TO:0000357 - growth and development trait	Os01g0637500	PG3, OsPG3	RAP-DB JSON	RAP-DB_curated_genes	Os01g0637500	known_trait_gene	high_confidence	Oryza sativa	1	25579802	25583765	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000475	unspecified_trait	Os01g0637600	PDF1B, OsPDF1B	RAP-DB JSON	RAP-DB_curated_genes	Os01g0637600	known_trait_gene	high_confidence	Oryza sativa	1	25585914	25589162	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000476	TO:0006005 - fructose content;TO:0000011 - nitrogen sensitivity;TO:0000474 - glume opening;TO:0000249 - leaf senescence;TO:0000333 - sugar content;TO:0002668 - jasmonic acid content;TO:0000552 - shoot dry weight;TO:0002616 - flowering time;TO:0000328 - sucrose content;TO:0000346 - tiller number	Os01g0637800	MYB8, OsMYB305, MYB305, OsMYB8, Os2R_MYB9, 2R_MYB9, MYB2-10, OsMYB2-10	RAP-DB JSON	RAP-DB_curated_genes	Os01g0637800	known_trait_gene	high_confidence	Oryza sativa	1	25592575	25593523	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000477	unspecified_trait	Os01g0638600	UGT703A1, OsUGT703A1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0638600	known_trait_gene	high_confidence	Oryza sativa	1	25615791	25617367	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000478	TO:0000137 - days to heading;TO:0000166 - gibberellic acid sensitivity;TO:0000653 - seed development trait;TO:0000180 - spikelet fertility;TO:0000620 - embryo development trait;TO:0000145 - internode length;TO:0000207 - plant height	Os01g0639100	OsRH2, RH2, eIF4A-3	RAP-DB JSON	RAP-DB_curated_genes	Os01g0639100	known_trait_gene	high_confidence	Oryza sativa	1	25636995	25640474	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000479	TO:0000276 - drought tolerance;TO:0000074 - blast disease;TO:0000175 - bacterial blight disease resistance;TO:0000303 - cold tolerance	Os01g0639200	SNL6, Snl6, OsSNL6, OsCCR2, CCR2	RAP-DB JSON	RAP-DB_curated_genes	Os01g0639200	known_trait_gene	high_confidence	Oryza sativa	1	25640719	25647590	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000480	TO:0000432 - temperature response trait;TO:0000259 - heat tolerance;TO:0000074 - blast disease;TO:0000522 - stomatal conductance;TO:0000316 - photosynthetic ability;TO:0001015 - photosynthetic rate;TO:0000457 - total biomass yield;TO:0000552 - shoot dry weight;TO:0000571 - shoot fresh weight;TO:0000520 - stomatal closure rate;TO:0000276 - drought tolerance;TO:0006001 - salt tolerance;TO:0000460 - light intensity sensitivity;TO:0002657 - oxidative stress	Os01g0639900	BETACA1, CA1, CA, Os&beta;CA1, OsbCA1, Os&beta;CA1A, OsCA, OsbetaCA1, betaCA1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0639900	known_trait_gene	high_confidence	Oryza sativa	1	25696671	25705077	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000481	TO:0000432 - temperature response trait;TO:0000259 - heat tolerance;TO:0000074 - blast disease;TO:0000522 - stomatal conductance;TO:0000316 - photosynthetic ability;TO:0001015 - photosynthetic rate;TO:0000457 - total biomass yield;TO:0000552 - shoot dry weight;TO:0000571 - shoot fresh weight;TO:0000520 - stomatal closure rate;TO:0000276 - drought tolerance;TO:0006001 - salt tolerance;TO:0000460 - light intensity sensitivity;TO:0002657 - oxidative stress	Os01g0639900	BETACA1, CA1, CA, Os&beta;CA1B, OsbCA1B, OsCA, OsbetaCA1, betaCA1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0639900	known_trait_gene	high_confidence	Oryza sativa	1	25692732	25705082	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
